way_id,highway,road_name,length_m,boundary_validation_status,traffic_match,traffic_source_type,traffic_match_method,traffic_available,vol_mean,vol_mean_display,spd_mean,trvlTime_mean,traffic_rows_used,centroid_lon,centroid_lat
474155669,service,,97.94,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96996049,37.34504438
474155670,service,,70.15,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96898713,37.3449165
474155671,service,,30.6,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96926983,37.3449097
474155672,service,,29.11,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96925345,37.3449871
474155673,trunk_link,,140.51,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.9770078,37.33944065
474155674,trunk_link,,41.42,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.97798298,37.33951162
474155675,trunk_link,,55.98,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.9785266,37.33953367
474155676,trunk_link,,129.32,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.97921612,37.34006689
474155677,trunk_link,,240.74,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.9786664,37.34155141
474155678,primary_link,,78.67,inside,inferred,inferred,inferred_nearest_family,yes,3.338,3.338,40.89,32.979,1558,126.97600994,37.34457228
474155679,primary_link,,45.59,inside,inferred,inferred,inferred_nearest_family,yes,3.338,3.338,40.89,32.979,1558,126.97552682,37.34540873
474882669,motorway,영동고속도로,1460.1,crossing_boundary,matched,observed,route_name_match,yes,1.658,1.658,60.946,51.225,409,126.96838597,37.32092022
475582905,service,,291.87,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98471014,37.34638184
475582906,service,,200.83,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98506205,37.34690113
475582907,trunk_link,,610.52,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.98478772,37.34839805
475582908,trunk_link,,216.02,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.98310096,37.34671492
475583354,residential,묵배미길,341.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98749272,37.35317477
475583355,residential,묵배미길,42.71,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9889239,37.35200505
475583356,residential,묵배미길,72.96,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98909731,37.35153177
475583357,residential,홍치골길,239.66,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98852322,37.3502707
475583358,residential,왕림길,686.83,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9870545,37.34552634
475583359,residential,홍치골길,166.35,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98637876,37.34581473
476254466,tertiary,새터말아랫로,395.88,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.95088036,37.32973406
476254469,residential,새터말아랫로,56.69,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.952934,37.32967145
476254470,residential,새터말아랫로,56.65,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95248845,37.32973255
476254471,residential,새터말아랫로,56.58,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9520538,37.3297922
476254472,residential,새터말아랫로,56.53,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95162225,37.3298514
476254473,residential,새터말아랫로,56.48,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95116685,37.3299139
476254474,residential,새터말아랫로,56.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95072045,37.32997515
476254475,residential,새터말아랫로,56.37,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9502895,37.3300343
476254476,residential,새터말아랫로,56.38,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94985735,37.3300936
476254477,residential,금천말길,403.51,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95095542,37.32847567
476254478,residential,금천말안길,297.89,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95060811,37.32877082
476254479,residential,,41.45,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9514411,37.3287723
476254480,residential,,173.92,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9506587,37.32883343
476254481,residential,,49.05,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95078925,37.32845815
476254482,residential,,47.52,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95040495,37.32831315
476254483,residential,,26.53,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95051985,37.32797745
477488056,primary,고천지하차도,156.02,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.97578358,37.34489718
477488057,primary,고천지하차도,189.4,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.97680397,37.3435783
478543890,trunk_link,,104.91,inside,inferred,inferred,inferred_nearest_family,yes,0,0,57.511,25.275,131,126.99929131,37.36758627
479841094,service,,33.18,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9721583,37.35182068
479841095,unclassified,,43.45,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97264135,37.34981471
479841097,tertiary_link,,62.49,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,35,126.95627476,37.33220016
479841098,residential,창말윗길,230.06,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95796907,37.33484994
479841099,service,,105.17,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95753945,37.33411065
479841100,service,,99.5,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95729215,37.3352897
479841101,tertiary,,137.16,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.96170454,37.33438502
479841102,service,왕송못동로,54.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94849643,37.32658708
479841103,service,왕송못동로,220.25,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9470658,37.32543958
479841104,service,왕송못동로,59.54,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94786675,37.32653735
480660663,footway,,428.97,inside,no_match,none,no_match,no,,미제공,,,,126.95198816,37.3085974
480981879,service,맑은내길,387.41,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96475356,37.35689098
480981880,residential,한밭들길,333.57,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96258681,37.35282219
480981884,service,한밭들1길,243.81,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96600739,37.35286373
480981885,service,한밭들2길,188.7,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96695855,37.35283232
480981886,residential,새말길,393.57,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95788751,37.33848106
480981887,residential,새말길,301.3,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9550371,37.34056407
480981888,residential,새말길,31.62,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9561984,37.33961425
480981889,service,월암새터마을길,223.38,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95295065,37.31126762
480981890,residential,괴말길,330.48,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95869402,37.32764965
480981891,residential,괴말길,171.4,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96073215,37.32709734
480981892,service,,167.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96671034,37.33395248
480981893,residential,징계골길,6.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9655012,37.335845
480981894,residential,,50.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96063898,37.32616488
480981895,residential,,39.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.960325,37.3258507
480981896,service,,170.1,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9597039,37.32556105
480981904,path,한남정맥,979.35,inside,no_match,none,no_match,no,,미제공,,,,126.97099452,37.33685019
480981905,unclassified,,312.2,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97661673,37.34006474
480981906,service,고고리길,1486.09,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97575163,37.33850852
480981907,residential,골사그내길,43.7,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98047999,37.33532969
480981908,living_street,골사그내길,208.02,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97926646,37.33482664
480981909,steps,,58.63,inside,no_match,none,no_match,no,,미제공,,,,126.98050083,37.33467501
480981910,steps,,18.08,inside,no_match,none,no_match,no,,미제공,,,,126.98101115,37.33496085
480981911,footway,,52.09,inside,no_match,none,no_match,no,,미제공,,,,126.9807757,37.3348034
480981912,steps,,14.7,inside,no_match,none,no_match,no,,미제공,,,,126.98046605,37.334781
480981913,path,,63.38,inside,no_match,none,no_match,no,,미제공,,,,126.98109134,37.33485538
480983886,residential,솔고개길,25.38,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98598615,37.3450566
480983888,residential,솔고개길,593.85,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98439957,37.34272275
480983889,service,대안사길,14.74,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9799489,37.3382896
480983890,service,통미마을길,200.24,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97962193,37.34111804
480983891,service,통미마을길,119.58,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9801877,37.34010245
480983892,residential,향촌길,224.55,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98661403,37.34408755
480983893,residential,향촌길,25.05,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98782075,37.34463545
480983894,residential,향촌길,132.16,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98860743,37.34488205
480983895,service,향촌길,103.59,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98987772,37.34530603
480983896,residential,왕림길,16.34,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.990684,37.34501915
480983897,residential,왕림길,211.0,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99022843,37.34416112
480983898,pedestrian,,20.5,inside,no_match,none,no_match,no,,미제공,,,,126.9839134,37.345241
481150330,service,,121.7,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95300665,37.31675445
481150331,service,부곡시장길,35.29,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95340118,37.31802963
481150333,steps,,7.2,inside,no_match,none,no_match,no,,미제공,,,,126.95343915,37.31784675
481150334,service,,15.67,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95346345,37.31775085
481150552,residential,부곡중앙남3길,175.39,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95116155,37.31844046
481221704,service,,24.09,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9534649,37.32036185
481335964,residential,,187.56,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95534405,37.32299439
481335967,service,부곡시장길,51.89,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95061654,37.31936784
481335968,service,,46.72,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95043265,37.31858385
481335969,footway,,26.96,inside,no_match,none,no_match,no,,미제공,,,,126.95097455,37.31922745
481335970,service,부곡시장길,79.51,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95160659,37.31871691
481335971,residential,부곡시장3길,55.38,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95255655,37.31914706
481335972,service,부곡중앙남6길,49.54,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95390955,37.31620675
481335973,service,부곡중학길,56.7,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95471093,37.31617299
481335974,service,부곡초등2길,35.81,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.951214,37.31660829
481335975,residential,솔밭길,31.59,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9505637,37.31776765
481335976,service,솔밭길,31.01,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9506905,37.31749135
481335977,service,솔밭길,32.28,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95103595,37.317497
481335978,service,부곡초등3길,47.81,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95192201,37.31730592
482027872,service,부곡초등길,109.83,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95118051,37.31686645
482027873,footway,,28.64,inside,no_match,none,no_match,no,,미제공,,,,126.9503568,37.31812685
482028423,service,철도박물관로,43.21,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94948742,37.31822287
482028425,service,부곡중학길,19.59,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95461455,37.3163185
482028426,service,,24.7,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95215525,37.3200609
482028427,residential,,116.73,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95459651,37.32074055
486149680,unclassified,가나무로,663.41,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95123069,37.34056373
486337160,footway,,70.05,inside,no_match,none,no_match,no,,미제공,,,,126.95322852,37.3071985
488390567,primary,경수대로,435.74,crossing_boundary,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.96369848,37.36007917
488390569,primary,경수대로,140.17,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.96587414,37.35815258
488390570,primary,경수대로,452.73,crossing_boundary,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.96382454,37.36021744
488390571,tertiary,,20.9,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.9654322,37.3586568
488390572,primary,경수대로,722.55,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.96891092,37.35512344
488390573,primary,경수대로,135.35,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.96603781,37.35824422
488390574,primary,경수대로,106.46,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.97119585,37.35290517
488390575,primary,경수대로,358.72,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.97219134,37.35103963
